,GEO_ID,BoroCT,Percent White
586,1400000US36047029500,3029500,0.23197115384615385
587,1400000US36047029600,3029600,0.5464181911437853
588,1400000US36047029700,3029700,0.1591817540559605
589,1400000US36047029800,3029800,0.4188191881918819
590,1400000US36047029900,3029900,0.09554573274396463
591,1400000US36047030000,3030000,0.30282861896838603
592,1400000US36047030100,3030100,0.07323658454269322
593,1400000US36047030200,3030200,0.37927158273381295
594,1400000US36047030300,3030300,0.045584045584045586
595,1400000US36047030400,3030400,0.4077345428503223
596,1400000US36047030500,3030500,0.5079656862745098
597,1400000US36047030600,3030600,0.44527649769585254
598,1400000US36047030700,3030700,0.08145784346657708
599,1400000US36047030800,3030800,0.7247474747474747
600,1400000US36047030900,3030900,0.0632016632016632
601,1400000US36047031100,3031100,0.09746922024623803
602,1400000US36047031300,3031300,0.1768545994065282
603,1400000US36047031400,3031400,0.6930494174367215
604,1400000US36047031500,3031500,0.39738430583501005
605,1400000US36047031701,3031701,0.3392904073587385
606,1400000US36047031702,3031702,0.36832579185520364
607,1400000US36047031900,3031900,0.4629099013053168
608,1400000US36047032100,3032100,0.22886297376093295
609,1400000US36047032300,3032300,0.2818026240730177
610,1400000US36047032500,3032500,0.09874917709019092
611,1400000US36047032600,3032600,0.22273402674591383
612,1400000US36047032700,3032700,0.24410377358490565
613,1400000US36047032800,3032800,0.16927083333333334
614,1400000US36047032900,3032900,0.39754299754299754
615,1400000US36047033000,3033000,0.28046344386735916
616,1400000US36047033100,3033100,0.6397240019714144
617,1400000US36047033300,3033300,0.7330107763360457
618,1400000US36047033500,3033500,0.7086354647330257
619,1400000US36047033600,3033600,0.8226423587665992
620,1400000US36047033700,3033700,0.43309128630705396
621,1400000US36047033900,3033900,0.20229175848391362
622,1400000US36047034000,3034000,0.4682926829268293
623,1400000US36047034100,3034100,0.21465968586387435
624,1400000US36047034200,3034200,0.4091358839050132
625,1400000US36047034300,3034300,0.14022854929304668
626,1400000US36047034500,3034500,0.16216216216216217
627,1400000US36047034700,3034700,0.042388059701492536
628,1400000US36047034800,3034800,0.30329289428076256
629,1400000US36047034900,3034900,0.09764035801464606
630,1400000US36047035000,3035000,0.9699103713188221
631,1400000US36047035100,3035100,0.24258064516129033
632,1400000US36047035200,3035200,0.6818181818181818
633,1400000US36047035300,3035300,0.2452376548918069
634,1400000US36047035400,3035400,0.971899392888118
635,1400000US36047035500,3035500,0.21417155034629728
636,1400000US36047035601,3035601,0.9068454481298518
637,1400000US36047035602,3035602,0.9233134382347622
638,1400000US36047035700,3035700,0.0468213058419244
639,1400000US36047035900,3035900,0.06418737707849097
640,1400000US36047036001,3036001,0.9210776545166403
641,1400000US36047036002,3036002,0.9072164948453608
642,1400000US36047036100,3036100,0.10477215644061715
643,1400000US36047036200,3036200,0.543450064850843
644,1400000US36047036300,3036300,0.04659000793021412
645,1400000US36047036400,3036400,0.6700777732296357
646,1400000US36047036501,3036501,0.00556043312847527
647,1400000US36047036502,3036502,0.15971731448763252
648,1400000US36047036600,3036600,0.4950796626054358
649,1400000US36047036700,3036700,0.09836065573770492
650,1400000US36047036900,3036900,0.12078797304302748
651,1400000US36047037000,3037000,0.6818718978964784
652,1400000US36047037100,3037100,0.1025260029717682
653,1400000US36047037300,3037300,0.2019616584930896
654,1400000US36047037401,3037401,0.7013254113345521
655,1400000US36047037402,3037402,0.5586388495037472
656,1400000US36047037500,3037500,0.24156085475379374
657,1400000US36047037700,3037700,0.1310284078396829
658,1400000US36047037900,3037900,0.10965665236051503
659,1400000US36047038100,3038100,0.1460070409486752
660,1400000US36047038200,3038200,0.10801393728222997
661,1400000US36047038300,3038300,0.13220338983050847
662,1400000US36047038500,3038500,0.1736058541508958
663,1400000US36047038600,3038600,0.4826928318342873
664,1400000US36047038700,3038700,0.27022153529108706
665,1400000US36047038800,3038800,0.7139716658524671
666,1400000US36047038900,3038900,0.5019386676066268
667,1400000US36047039000,3039000,0.8915310805173133
668,1400000US36047039100,3039100,0.45384377894411854
669,1400000US36047039200,3039200,0.8819444444444444
670,1400000US36047039300,3039300,0.4789203084832905
671,1400000US36047039400,3039400,0.8738237810094097
672,1400000US36047039500,3039500,0.3509590461378953
673,1400000US36047039600,3039600,0.8338192419825073
674,1400000US36047039700,3039700,0.27132001125809174
675,1400000US36047039800,3039800,0.35510771369006255
676,1400000US36047039900,3039900,0.2375419571391686
677,1400000US36047040000,3040000,0.4458874458874459
678,1400000US36047040100,3040100,0.3108791903858317
679,1400000US36047040200,3040200,0.3534136546184739
680,1400000US36047040300,3040300,0.2952677812411448
681,1400000US36047040400,3040400,0.483529890199268
682,1400000US36047040500,3040500,0.18638466622604097
683,1400000US36047040600,3040600,0.30308775731310944
684,1400000US36047040700,3040700,
685,1400000US36047040800,3040800,0.31733406472846953
686,1400000US36047040900,3040900,0.26720542231491134
687,1400000US36047041000,3041000,0.677734375
688,1400000US36047041100,3041100,0.3187211601845748
689,1400000US36047041200,3041200,0.5516826923076923
690,1400000US36047041300,3041300,0.3163572503763171
691,1400000US36047041401,3041401,0.7910447761194029
692,1400000US36047041402,3041402,0.8837719298245614
693,1400000US36047041500,3041500,0.2334022513209281
694,1400000US36047041600,3041600,0.8922155688622755
695,1400000US36047041700,3041700,0.2662835249042146
696,1400000US36047041800,3041800,0.8513513513513513
697,1400000US36047041900,3041900,0.2964394148495722
698,1400000US36047042000,3042000,0.9178007621121393
699,1400000US36047042100,3042100,0.3695703216717539
700,1400000US36047042200,3042200,0.6760961810466761
701,1400000US36047042300,3042300,0.5575666163901458
702,1400000US36047042400,3042400,0.5255747126436782
703,1400000US36047042500,3042500,0.4233073696824446
704,1400000US36047042600,3042600,0.38145048814504884
705,1400000US36047042700,3042700,0.465890522875817
706,1400000US36047042800,3042800,0.5672391017173052
707,1400000US36047042900,3042900,0.4012130123139129
708,1400000US36047043000,3043000,0.5004568991775815
709,1400000US36047043100,3043100,0.4936088623775032
710,1400000US36047043200,3043200,0.38032711356830223
711,1400000US36047043300,3043300,0.2519294377067255
712,1400000US36047043400,3043400,0.5335029686174725
713,1400000US36047043500,3043500,0.2064516129032258
714,1400000US36047043600,3043600,0.5941885748171576
715,1400000US36047043700,3043700,0.3711376404494382
716,1400000US36047043800,3043800,0.7961832061068702
717,1400000US36047043900,3043900,0.2901849217638691
718,1400000US36047044000,3044000,0.8721965112139551
719,1400000US36047044100,3044100,0.3598750975800156
720,1400000US36047044200,3044200,0.866213921901528
721,1400000US36047044300,3044300,0.40200566819271855
722,1400000US36047044400,3044400,0.8748955140707718
723,1400000US36047044500,3044500,0.27680270670331997
724,1400000US36047044600,3044600,0.45650095602294455
725,1400000US36047044700,3044700,0.4318271119842829
726,1400000US36047044800,3044800,0.8292108362779741
727,1400000US36047044900,3044900,0.25514018691588786
728,1400000US36047045000,3045000,0.950530035335689
729,1400000US36047045200,3045200,0.9677804295942721
730,1400000US36047045300,3045300,0.4472459270752521
731,1400000US36047045400,3045400,0.8239143367043427
732,1400000US36047045600,3045600,0.5723502304147465
733,1400000US36047045800,3045800,0.9569486404833837
734,1400000US36047046000,3046000,0.5388054934525711
735,1400000US36047046201,3046201,0.8224462954844366
736,1400000US36047046202,3046202,0.874356333676622
737,1400000US36047046400,3046400,0.9063684609552691
738,1400000US36047046800,3046800,0.9603321033210332
739,1400000US36047047000,3047000,0.9423741836342682
740,1400000US36047047200,3047200,0.9790538100397256
741,1400000US36047047400,3047400,0.9857442348008386
742,1400000US36047047600,3047600,0.9630723781388478
743,1400000US36047047700,3047700,0.8568448500651891
744,1400000US36047047800,3047800,0.8502454991816694
745,1400000US36047048000,3048000,0.6361904761904762
746,1400000US36047048100,3048100,0.7098078867542973
747,1400000US36047048200,3048200,0.5660184237461617
748,1400000US36047048400,3048400,0.701291711517761
749,1400000US36047048500,3048500,0.6596767147225863
750,1400000US36047048600,3048600,0.3665625
751,1400000US36047048800,3048800,0.5459445585215605
752,1400000US36047048900,3048900,0.2297484102847664
753,1400000US36047049000,3049000,0.5900732012140689
754,1400000US36047049100,3049100,0.3641250530485217
755,1400000US36047049200,3049200,0.6149553571428571
756,1400000US36047049300,3049300,0.3625891387822271
757,1400000US36047049400,3049400,0.5868231995794638
758,1400000US36047049500,3049500,0.696923076923077
759,1400000US36047049600,3049600,0.46005375030539947
760,1400000US36047049700,3049700,0.7511961722488039
761,1400000US36047049800,3049800,0.48804058951437546
762,1400000US36047049900,3049900,0.8543417366946778
763,1400000US36047050000,3050000,0.6450796863141918
764,1400000US36047050100,3050100,0.7994963802329241
765,1400000US36047050202,3050202,0.8561236623067776
766,1400000US36047050300,3050300,0.7397003745318352
767,1400000US36047050400,3050400,0.6205441889896647
768,1400000US36047050500,3050500,0.3921177350960339
769,1400000US36047050600,3050600,0.3116234390009606
770,1400000US36047050700,3050700,0.8090107737512243
771,1400000US36047050801,3050801,0.20760736196319018
772,1400000US36047050803,3050803,0.22363203806502777
773,1400000US36047050804,3050804,0.25382212723984876
774,1400000US36047050900,3050900,0.9547794117647059
775,1400000US36047051001,3051001,0.15224828934506354
776,1400000US36047051002,3051002,0.1407986825854261
777,1400000US36047051100,3051100,0.5190399261481653
778,1400000US36047051200,3051200,0.2390498652291105
779,1400000US36047051300,3051300,0.7350379840652215
780,1400000US36047051400,3051400,0.21700280827163645
781,1400000US36047051500,3051500,0.771592304543594
782,1400000US36047051601,3051601,0.09843869002284844
783,1400000US36047051602,3051602,0.08292682926829269
784,1400000US36047051700,3051700,0.7803177063153817
785,1400000US36047051800,3051800,0.34705528846153844
786,1400000US36047051900,3051900,0.8045795499407817
787,1400000US36047052000,3052000,0.43236964377903975
788,1400000US36047052300,3052300,0.6320560362587556
789,1400000US36047052500,3052500,0.736697247706422
790,1400000US36047052600,3052600,0.4704965486528613
791,1400000US36047052700,3052700,0.4682588597842835
792,1400000US36047052800,3052800,0.6581434130072262
793,1400000US36047052900,3052900,0.9904153354632588
794,1400000US36047053000,3053000,0.6467980295566502
795,1400000US36047053100,3053100,0.9672817842182724
796,1400000US36047053200,3053200,0.6195769092864826
797,1400000US36047053300,3053300,0.981492448919159
798,1400000US36047053400,3053400,0.5798676748582231
799,1400000US36047053500,3053500,0.8910463861920173
800,1400000US36047053700,3053700,0.9743656136716727
801,1400000US36047053800,3053800,0.7281853281853282
802,1400000US36047053900,3053900,0.8360853805879984
803,1400000US36047054200,3054200,0.8779940119760479
804,1400000US36047054300,3054300,0.6466431095406361
805,1400000US36047054400,3054400,0.7780326928591913
806,1400000US36047054500,3054500,0.7359302039813221
807,1400000US36047054600,3054600,0.7831451275616896
808,1400000US36047054700,3054700,0.7926275331935709
809,1400000US36047054800,3054800,0.9248803827751196
810,1400000US36047054900,3054900,0.7784703907935747
811,1400000US36047055000,3055000,0.7752808988764045
812,1400000US36047055100,3055100,0.6120126842007089
813,1400000US36047055200,3055200,0.7727926373310325
814,1400000US36047055300,3055300,0.8208029197080292
815,1400000US36047055400,3055400,0.7774953789279113
816,1400000US36047055500,3055500,0.7034823284823285
817,1400000US36047055600,3055600,0.8710627023844568
818,1400000US36047055700,3055700,0.8409893992932862
819,1400000US36047055800,3055800,0.7174959871589085
820,1400000US36047056000,3056000,0.8994830557151062
821,1400000US36047056100,3056100,0.7984737139626907
822,1400000US36047056200,3056200,0.8936555891238671
823,1400000US36047056300,3056300,0.7385899814471243
824,1400000US36047056400,3056400,0.7657550535077289
825,1400000US36047056500,3056500,0.8333333333333334
826,1400000US36047056600,3056600,0.5441978901418698
827,1400000US36047056800,3056800,0.6350515463917525
828,1400000US36047056900,3056900,0.8698994677705499
829,1400000US36047057000,3057000,0.6803627089827147
830,1400000US36047057100,3057100,0.9058940069341258
831,1400000US36047057200,3057200,0.23252444766388988
832,1400000US36047057300,3057300,0.8017908017908018
833,1400000US36047057400,3057400,0.4657102869139258
834,1400000US36047057500,3057500,0.832538287722822
835,1400000US36047057600,3057600,0.4182834593883591
836,1400000US36047057800,3057800,0.5711656441717792
837,1400000US36047057900,3057900,0.655793991416309
838,1400000US36047058000,3058000,0.43820990458882325
839,1400000US36047058200,3058200,0.5342250196695515
840,1400000US36047058400,3058400,0.679505605058925
841,1400000US36047058600,3058600,0.24567099567099568
842,1400000US36047058800,3058800,0.7259100642398287
843,1400000US36047058900,3058900,0.9207569485511532
844,1400000US36047059000,3059000,0.47001090512540894
845,1400000US36047059100,3059100,0.8820780648708081
846,1400000US36047059200,3059200,0.5876685934489403
847,1400000US36047059300,3059300,0.8382789317507419
848,1400000US36047059401,3059401,0.5732828555976204
849,1400000US36047059402,3059402,0.7188368216336358
850,1400000US36047059600,3059600,0.7522522522522522
851,1400000US36047059800,3059800,0.7390460343871326
852,1400000US36047060000,3060000,0.8196590728054803
853,1400000US36047060600,3060600,0.6993952330131625
854,1400000US36047060800,3060800,0.7610719322990127
855,1400000US36047061002,3061002,0.9881584320130665
856,1400000US36047061003,3061003,0.5002995805871779
857,1400000US36047061004,3061004,0.8244655200128597
858,1400000US36047061200,3061200,0.9859154929577465
859,1400000US36047061600,3061600,0.9112627986348123
860,1400000US36047062000,3062000,0.9647577092511013
861,1400000US36047062200,3062200,0.8228360957642725
862,1400000US36047062600,3062600,0.48797490414778666
863,1400000US36047062800,3062800,0.8723404255319149
864,1400000US36047063200,3063200,0.7907431551499348
865,1400000US36047063600,3063600,0.7416602017067494
866,1400000US36047063800,3063800,0.7034107760751359
867,1400000US36047064000,3064000,0.8444316877152698
868,1400000US36047064200,3064200,0.7880556802873822
869,1400000US36047064400,3064400,0.7253940455341507
870,1400000US36047064600,3064600,0.8579908675799087
871,1400000US36047064800,3064800,0.6777575205104831
872,1400000US36047065000,3065000,0.3233861144945189
873,1400000US36047065200,3065200,0.93327239488117
874,1400000US36047065400,3065400,0.8107167710508003
875,1400000US36047065600,3065600,0.7866666666666666
876,1400000US36047065800,3065800,0.6924360400444939
877,1400000US36047066000,3066000,0.7814634146341464
878,1400000US36047066200,3066200,0.7868087941372418
879,1400000US36047066600,3066600,
880,1400000US36047067000,3067000,0.2361963190184049
881,1400000US36047067200,3067200,0.16707317073170733
882,1400000US36047067400,3067400,0.19322916666666667
883,1400000US36047067600,3067600,0.0715909090909091
884,1400000US36047067800,3067800,0.0985273492286115
885,1400000US36047068000,3068000,0.10480549199084668
886,1400000US36047068200,3068200,0.2040960451977401
887,1400000US36047068600,3068600,0.5384167636786962
888,1400000US36047068800,3068800,0.2600349040139616
889,1400000US36047069000,3069000,0.17050912584053796
890,1400000US36047069200,3069200,0.0753474762253109
891,1400000US36047069601,3069601,0.45289408866995073
892,1400000US36047069602,3069602,0.7310736407432897
893,1400000US36047069800,3069800,0.6155969634230504
894,1400000US36047070000,3070000,0.9544887780548629
895,1400000US36047070201,3070201,0.8767572633552015
896,1400000US36047070202,3070202,1.0
897,1400000US36047070203,3070203,
898,1400000US36047070600,3070600,0.8527255339496335
899,1400000US36047072000,3072000,0.06092124814264487
900,1400000US36047072200,3072200,0.039569593891010064
901,1400000US36047072400,3072400,0.05406771096513391
902,1400000US36047072600,3072600,0.03158344003414426
903,1400000US36047072800,3072800,0.030410542321338063
904,1400000US36047073000,3073000,0.09657594381035997
905,1400000US36047073200,3073200,0.02369020501138952
906,1400000US36047073400,3073400,0.04054054054054054
907,1400000US36047073600,3073600,0.05909943714821764
908,1400000US36047073800,3073800,0.33744028161931106
909,1400000US36047074000,3074000,0.10728182323513062
910,1400000US36047074200,3074200,0.4767219387755102
911,1400000US36047074400,3074400,0.8541591645660785
912,1400000US36047074600,3074600,0.7054714784633295
913,1400000US36047074800,3074800,0.7547266223811957
914,1400000US36047075000,3075000,0.7742387119355968
915,1400000US36047075200,3075200,0.9825412221144519
916,1400000US36047075400,3075400,0.9891808346213292
917,1400000US36047075600,3075600,0.8134883720930233
918,1400000US36047075800,3075800,0.8820326678765881
919,1400000US36047076000,3076000,0.8890784982935154
920,1400000US36047076200,3076200,0.6317386231038506
921,1400000US36047076400,3076400,0.38006662965019433
922,1400000US36047076600,3076600,0.183547313361864
923,1400000US36047076800,3076800,0.8418763591177384
924,1400000US36047077000,3077000,0.20390070921985815
925,1400000US36047077200,3077200,0.4421965317919075
926,1400000US36047077400,3077400,0.1756923076923077
927,1400000US36047077600,3077600,0.0710075026795284
928,1400000US36047078000,3078000,0.03378065710319297
929,1400000US36047078200,3078200,0.015640869388584198
930,1400000US36047078400,3078400,0.05951383067896061
931,1400000US36047078600,3078600,0.10730065221965075
932,1400000US36047078800,3078800,0.04195011337868481
933,1400000US36047079000,3079000,0.0380690737833595
934,1400000US36047079200,3079200,0.11611238532110092
935,1400000US36047079400,3079400,0.11013986013986014
936,1400000US36047079601,3079601,0.24338624338624337
937,1400000US36047079602,3079602,0.17073170731707318
938,1400000US36047079801,3079801,0.3551760195189962
939,1400000US36047079802,3079802,0.3118911964712369
940,1400000US36047080000,3080000,0.2642992680943345
941,1400000US36047080200,3080200,0.16994320664045434
942,1400000US36047080400,3080400,0.14791601378878094
943,1400000US36047080600,3080600,0.3502235469448584
944,1400000US36047080800,3080800,0.1297134238310709
945,1400000US36047081000,3081000,0.1821705426356589
946,1400000US36047081400,3081400,0.020938628158844765
947,1400000US36047081600,3081600,0.06407840180927252
948,1400000US36047081800,3081800,0.12124558303886926
949,1400000US36047082000,3082000,0.04019323671497584
950,1400000US36047082200,3082200,0.1304044630404463
951,1400000US36047082400,3082400,0.02810590631364562
952,1400000US36047082600,3082600,0.09305640399104052
953,1400000US36047082800,3082800,0.06745817593092283
954,1400000US36047083000,3083000,0.02664129400570885
955,1400000US36047083200,3083200,0.0009402914903620122
956,1400000US36047083400,3083400,0.0
957,1400000US36047083600,3083600,0.0
958,1400000US36047083800,3083800,0.00723589001447178
959,1400000US36047084000,3084000,0.022222222222222223
960,1400000US36047084600,3084600,0.056846267918932276
961,1400000US36047084800,3084800,0.0029394473838918285
962,1400000US36047085000,3085000,0.0033579583613163196
963,1400000US36047085200,3085200,0.0
964,1400000US36047085400,3085400,0.05035605289928789
965,1400000US36047085600,3085600,0.03871158392434988
966,1400000US36047085800,3085800,0.027052681537731372
967,1400000US36047086000,3086000,0.0030328094844223876
968,1400000US36047086200,3086200,0.048209854661467565
969,1400000US36047086400,3086400,0.005121638924455826
970,1400000US36047086600,3086600,0.03624801271860095
971,1400000US36047086800,3086800,0.03457368883680047
972,1400000US36047087000,3087000,0.04096
973,1400000US36047087200,3087200,0.0792332268370607
974,1400000US36047087401,3087401,0.0816706570896515
975,1400000US36047087600,3087600,0.20655354008191926
976,1400000US36047087800,3087800,0.01775595013222516
977,1400000US36047088000,3088000,0.08440366972477065
978,1400000US36047088200,3088200,0.05351802298126869
979,1400000US36047088400,3088400,0.02090433992274483
980,1400000US36047088600,3088600,0.055514795793592565
981,1400000US36047088800,3088800,0.010034263338228096
982,1400000US36047089000,3089000,0.09083220568335588
983,1400000US36047089200,3089200,0.06033690658499234
984,1400000US36047089400,3089400,0.054394591272280274
985,1400000US36047089600,3089600,0.06613924050632912
986,1400000US36047089800,3089800,0.05824175824175824
987,1400000US36047090000,3090000,0.07464212678936605
988,1400000US36047090200,3090200,0.14536113629495315
989,1400000US36047090600,3090600,0.11380880121396054
990,1400000US36047090800,3090800,0.17339786381842456
991,1400000US36047091000,3091000,0.1046234509056244
992,1400000US36047091200,3091200,0.11647879763821793
993,1400000US36047091600,3091600,0.09020396437805228
994,1400000US36047091800,3091800,0.07866666666666666
995,1400000US36047092000,3092000,0.03408640507332541
996,1400000US36047092200,3092200,0.05951911706740244
997,1400000US36047092400,3092400,0.036185450433471544
998,1400000US36047092800,3092800,0.02316346790205162
999,1400000US36047093000,3093000,0.005867014341590613
1000,1400000US36047093200,3093200,0.03113879003558719
1001,1400000US36047093400,3093400,0.032873376623376624
1002,1400000US36047093600,3093600,0.0076832151300236405
1003,1400000US36047093800,3093800,0.007269789983844911
1004,1400000US36047094401,3094401,0.025749858517260894
1005,1400000US36047094402,3094402,0.09636699507389163
1006,1400000US36047094600,3094600,0.019003595274781716
1007,1400000US36047095000,3095000,0.08433296982915303
1008,1400000US36047095400,3095400,0.00559570995570063
1009,1400000US36047095600,3095600,0.09407588196139338
1010,1400000US36047095800,3095800,0.047234678624813155
1011,1400000US36047096000,3096000,
1012,1400000US36047096200,3096200,0.051142546245919476
1013,1400000US36047096400,3096400,0.04701718907987867
1014,1400000US36047096600,3096600,0.029233105542900532
1015,1400000US36047096800,3096800,0.05545826036193812
1016,1400000US36047097000,3097000,0.09065550906555091
1017,1400000US36047097400,3097400,0.14473204520597885
1018,1400000US36047098200,3098200,0.059796999117387464
1019,1400000US36047098400,3098400,0.07907907907907907
1020,1400000US36047098600,3098600,0.028011204481792718
1021,1400000US36047098800,3098800,0.07607726597325408
1022,1400000US36047099000,3099000,0.10435779816513761
1023,1400000US36047099200,3099200,0.03504976200778884
1024,1400000US36047099400,3099400,0.08043273753527752
1025,1400000US36047099600,3099600,0.05689976070194097
1026,1400000US36047099800,3099800,0.07441471571906355
1027,1400000US36047100400,3100400,0.05453866268210684
1028,1400000US36047100600,3100600,0.07931034482758621
1029,1400000US36047100800,3100800,0.11377777777777778
1030,1400000US36047101000,3101000,0.047723292469352016
1031,1400000US36047101200,3101200,0.055944055944055944
1032,1400000US36047101400,3101400,0.06106519742883379
1033,1400000US36047101600,3101600,0.043731778425655975
1034,1400000US36047101800,3101800,0.02570806100217865
1035,1400000US36047102000,3102000,0.03608479927830401
1036,1400000US36047102200,3102200,0.0842929525564256
1037,1400000US36047102400,3102400,0.05454545454545454
1038,1400000US36047102600,3102600,0.04002646377770427
1039,1400000US36047102800,3102800,0.0380952380952381
1040,1400000US36047103400,3103400,0.05449464368886819
1041,1400000US36047105801,3105801,0.3205370976071613
1042,1400000US36047105804,3105804,0.2848457888493476
1043,1400000US36047107000,3107000,0.096137339055794
1044,1400000US36047107800,3107800,0.0489060489060489
1045,1400000US36047109800,3109800,0.10428147520135651
1046,1400000US36047110400,3110400,0.051735874744724304
1047,1400000US36047110600,3110600,0.06680983058935815
1048,1400000US36047111000,3111000,0.15740120562625587
1049,1400000US36047111600,3111600,0.17246136865342163
1050,1400000US36047111800,3111800,0.1615828524319868
1051,1400000US36047112000,3112000,0.2611916264090177
1052,1400000US36047112200,3112200,0.07607323232323232
1053,1400000US36047112400,3112400,0.031106745252128355
1054,1400000US36047112600,3112600,0.03861600247142416
1055,1400000US36047112800,3112800,0.11184909670563231
1056,1400000US36047113000,3113000,0.05190592051905921
1057,1400000US36047113200,3113200,0.051697921946274705
1058,1400000US36047113400,3113400,0.11594202898550725
1059,1400000US36047114201,3114201,0.22586872586872586
1060,1400000US36047114202,3114202,0.23148455662570575
1061,1400000US36047114400,3114400,0.2864440078585462
1062,1400000US36047114600,3114600,0.29873772791023845
1063,1400000US36047115000,3115000,0.14313648807195933
1064,1400000US36047115200,3115200,0.09769378603459321
1065,1400000US36047115600,3115600,0.063710499490316
1066,1400000US36047115800,3115800,0.08165392633773454
1067,1400000US36047116000,3116000,0.11703958691910499
1068,1400000US36047116200,3116200,0.04158089748867847
1069,1400000US36047116400,3116400,0.17880978865406005
1070,1400000US36047116600,3116600,0.23849104859335038
1071,1400000US36047116800,3116800,0.3875739644970414
1072,1400000US36047117000,3117000,0.2685650474595198
1073,1400000US36047117201,3117201,0.3424408014571949
1074,1400000US36047117202,3117202,0.46831735889243875
1075,1400000US36047117400,3117400,0.5500844798455226
1076,1400000US36047117601,3117601,0.3802684982828598
1077,1400000US36047117602,3117602,0.5360788454769447
1078,1400000US36047117800,3117800,0.3630460448642267
1079,1400000US36047118000,3118000,
1080,1400000US36047118201,3118201,0.5261506276150628
1081,1400000US36047118202,3118202,0.5318058486584263
1082,1400000US36047118400,3118400,0.42037218413320276
1083,1400000US36047118600,3118600,0.3168918918918919
1084,1400000US36047118800,3118800,0.29188712522045857
1085,1400000US36047119000,3119000,0.2617117117117117
1086,1400000US36047119200,3119200,0.2754045307443366
1087,1400000US36047119400,3119400,0.23814390842191333
1088,1400000US36047119600,3119600,0.22992189064690566
1089,1400000US36047119800,3119800,0.21955870335058567
1090,1400000US36047120000,3120000,0.10266159695817491
1091,1400000US36047120200,3120200,0.12364200724262804
1092,1400000US36047120800,3120800,0.11648900412945357
1093,1400000US36047121000,3121000,0.2530981887511916
1094,1400000US36047121400,3121400,0.18775933609958506
1095,1400000US36047122000,3122000,0.060555088309503784
1096,1400000US36047123700,3123700,0.8969279356876256
1097,1400000US36047150200,3150200,0.8494907582044512
1098,1400000US36047152200,3152200,0.4463276836158192
1099,1400000US36047990100,3990100,
1100,1400000US36061000100,1000100,
1101,1400000US36061000201,1000201,0.16654545454545455
1102,1400000US36061000202,1000202,0.41232471375273383
1103,1400000US36061000500,1000500,
1104,1400000US36061000600,1000600,0.11008335027444603
1105,1400000US36061000700,1000700,0.7610869309493001
1106,1400000US36061000800,1000800,0.1099302200751476
1107,1400000US36061000900,1000900,0.6826280623608018
1108,1400000US36061001001,1001001,0.7852522639068564
1109,1400000US36061001002,1001002,0.20884235020360675
1110,1400000US36061001200,1001200,0.5892514395393474
1111,1400000US36061001300,1001300,0.6980920314253648
1112,1400000US36061001401,1001401,0.7387566137566137
1113,1400000US36061001402,1001402,0.36416184971098264
1114,1400000US36061001501,1001501,0.6457150581238172
1115,1400000US36061001502,1001502,0.7662775303887351
1116,1400000US36061001600,1001600,0.179247990815155
1117,1400000US36061001800,1001800,0.37050677666470244
1118,1400000US36061002000,1002000,0.17640645442651548
1119,1400000US36061002100,1002100,0.8205820582058205
1120,1400000US36061002201,1002201,0.33998476770754
1121,1400000US36061002202,1002202,0.6727012863268222
1122,1400000US36061002400,1002400,0.19704198473282442
1123,1400000US36061002500,1002500,0.0990333758891118
1124,1400000US36061002601,1002601,0.39048165137614677
1125,1400000US36061002602,1002602,0.6457171819564116
1126,1400000US36061002700,1002700,0.17225950782997762
1127,1400000US36061002800,1002800,0.46770140428677015
1128,1400000US36061002900,1002900,0.18382849426063472
1129,1400000US36061003001,1003001,0.6592398427260813
1130,1400000US36061003002,1003002,0.6723375297720313
1131,1400000US36061003100,1003100,0.6114851485148515
1132,1400000US36061003200,1003200,0.8004863066291272
1133,1400000US36061003300,1003300,0.7940275650842267
1134,1400000US36061003400,1003400,0.751712589435226
1135,1400000US36061003601,1003601,0.4383780332056194
1136,1400000US36061003602,1003602,0.7129514321295143
1137,1400000US36061003700,1003700,0.8477119279819955
1138,1400000US36061003800,1003800,0.6373921810238602
1139,1400000US36061003900,1003900,0.8353772904342808
1140,1400000US36061004000,1004000,0.7791486736582357
1141,1400000US36061004100,1004100,0.3760160060022508
1142,1400000US36061004200,1004200,0.6677191679049034
1143,1400000US36061004300,1004300,0.6280241935483871
1144,1400000US36061004400,1004400,0.769615523683259
1145,1400000US36061004500,1004500,0.6948979591836735
1146,1400000US36061004700,1004700,0.7392886014551334
1147,1400000US36061004800,1004800,0.7796147672552167
1148,1400000US36061004900,1004900,0.8321980018165305
1149,1400000US36061005000,1005000,0.7914911541701769
1150,1400000US36061005200,1005200,0.7597109304426377
1151,1400000US36061005400,1005400,0.7814597315436241
1152,1400000US36061005501,1005501,0.6915591284112544
1153,1400000US36061005502,1005502,0.8717808219178083
1154,1400000US36061005600,1005600,0.8047058823529412
1155,1400000US36061005700,1005700,0.8675616835994194
1156,1400000US36061005800,1005800,0.7415990730011588
1157,1400000US36061005900,1005900,0.8547372316802369
1158,1400000US36061006000,1006000,0.7988155373628287
1159,1400000US36061006100,1006100,0.772487887086581
1160,1400000US36061006200,1006200,0.5150765076507651
1161,1400000US36061006300,1006300,0.8747067104645706
1162,1400000US36061006400,1006400,0.7631819965981944
1163,1400000US36061006500,1006500,0.8161590658040082
1164,1400000US36061006600,1006600,0.6553762986738745
1165,1400000US36061006700,1006700,0.888970723623642
